transaction_id,timestamp,city,total,running_total_spent,purchase_rank_by_price
0fda2427-1f69-4f63-b478-b2e56de11abe,2026-01-19T17:40:36.158729Z,Maryborough,3848.19,3848.19,1
0fe4058f-fc87-4859-9149-dae4ccfa7ce0,2026-01-19T17:44:57.372565Z,West Rachaelfort,4876.63,4876.63,1
0fe8dfce-1a66-4105-8693-b515a45fec86,2026-01-19T17:41:24.915968Z,Port Bruce,321.72,321.72,1
0fea6415-eab4-4553-9e8c-f16442a37b24,2026-01-19T17:46:06.656830Z,South Anita,-204.93,-204.93,1
0feee38d-a21e-4411-923e-bfa943d8f185,2026-01-19T17:39:18.309748Z,Marcoberg,3755.55,3755.55,1
0ffceea0-188c-4799-add8-1b896c9097da,2026-01-19T17:42:30.946953Z,Markberg,-2647.2,-2647.2,1
10077ede-8176-4d94-9401-80f0a92320a7,2026-01-19T17:39:37.075892Z,Port Luis,-5419.3,-5419.3,1
100b4760-9564-4a8d-9538-46081d5bb3a7,2026-01-19T17:48:21.147766Z,Cannonview,935.96,935.96,1
10141589-667d-4e74-9f46-60951faa708b,2026-01-19T17:46:57.036879Z,West Kristenview,2223.43,2223.43,1
101db2a2-5232-44fd-80e6-55094f143ee1,2026-01-19T17:45:14.615192Z,Dianefort,2224.13,2224.13,1
103193f6-a50b-457b-bbed-48a13e5bf101,2026-01-19T17:47:14.505620Z,Marilynborough,1110.69,1110.69,1
1039aaaa-16a6-4b50-a73a-798f40423462,2026-01-19T17:39:39.069667Z,South Ronaldfort,-1138.32,-1138.32,1
103dae3c-9cf4-459c-9954-636b10d1e0cc,2026-01-19T17:43:24.796845Z,East Danieltown,-2824.22,-2824.22,1
103e2bb2-3adb-4da7-a54e-2a02bd0c7643,2026-01-19T17:48:19.672438Z,East Jenniferchester,280.84,280.84,1
1044fb62-8893-4d60-aa83-8a6ce7e2e2a7,2026-01-19T17:47:57.784065Z,East Thomas,-5510.8,-5510.8,1
104e3d93-87d0-484c-a43b-061364061bcf,2026-01-19T17:45:12.169479Z,Port Deborah,1840.9,1840.9,1
10564296-c15d-4f1b-9d52-2bc473208c8d,2026-01-19T17:48:21.569748Z,Velasquezport,3693.45,3693.45,1
1059a4f0-d58a-4253-a2eb-3fbfe7464306,2026-01-19T17:47:07.979581Z,East Wendyview,3122.91,3122.91,1
1059f32f-e7d7-4999-97e6-580faa683d87,2026-01-19T17:47:38.725394Z,Robinsonmouth,3945.29,3945.29,1
105a8ca4-3c9b-4d8d-a097-0596364852f4,2026-01-19T17:43:37.870201Z,New Samantha,4703.69,4703.69,1
105cb525-fd80-4cc5-9690-a5f53e8d8669,2026-01-19T17:41:30.490919Z,East Kimberlystad,1683.35,1683.35,1
105ee447-e6ab-4251-8e90-1afa75064d79,2026-01-19T17:46:58.810624Z,Patrickchester,-1292.91,-1292.91,1
10605c29-603a-4ce7-abeb-06cedef4a1c9,2026-01-19T17:47:49.228147Z,Christinaview,1504.21,1504.21,1
10673e9b-8bee-4dcc-baca-d7a4711df9e5,2026-01-19T17:44:46.378161Z,Lake Alexandra,-92.68,-92.68,1
106b1342-dd58-4378-93c0-b8122bd55a98,2026-01-19T17:43:51.288034Z,Lopezton,-513.34,-513.34,1
107ab440-deee-4a87-9c4f-1eeff4020da1,2026-01-19T17:46:49.771465Z,Mccoyville,241.57,241.57,1
108159f7-a36b-4823-95b6-b06212fe1b68,2026-01-19T17:46:08.316052Z,West Christopherhaven,1497.25,1497.25,1
108c29aa-f3c1-4d45-8b7b-b0fca3ba8dd2,2026-01-19T17:42:55.676524Z,Dennismouth,-926.92,-926.92,1
108f8c51-e522-4154-bf31-ec24477c052d,2026-01-19T17:41:49.846226Z,East Kathy,2588.85,2588.85,1
10949730-e3e9-4271-bb6e-6b7603b013ca,2026-01-19T17:40:27.368624Z,Port Katrinatown,886.83,886.83,1
109ab94f-3739-4c14-a5e8-7ffb62b7b639,2026-01-19T17:41:44.656904Z,Hardyside,3193.46,3193.46,1
109e1220-8cc9-4d28-953b-5cb55f10add1,2026-01-19T17:41:24.047808Z,Kristinside,-2074.06,-2074.06,1
10a55de1-23fe-460a-8cd3-c36b4585573b,2026-01-19T17:46:17.577105Z,Royland,3304.34,3304.34,1
10a68399-79c3-4e49-af71-e7d510f7894d,2026-01-19T17:47:59.785828Z,North Taylor,2876.48,2876.48,1
10a81ab1-7416-4755-bd8f-f04573d745c1,2026-01-19T17:46:33.534750Z,East Leahhaven,353.59,353.59,1
10aa1fe7-3be6-47cd-ade1-009ed9cc3d84,2026-01-19T17:41:14.985198Z,Lake Alyssa,1218.84,1218.84,1
10aa2e73-3bd9-4f13-ae06-c93c9cd48f92,2026-01-19T17:44:17.026497Z,Wyatthaven,3262.73,3262.73,1
10aa53ee-5c50-4bd3-afdd-778b7123a6ed,2026-01-19T17:44:52.785222Z,Johnstonview,-315.07,-315.07,1
10ae6e3c-cfc1-47bf-a551-3d6253959b2a,2026-01-19T17:39:10.630795Z,South Angelaside,697.36,697.36,1
10b3303e-62a2-4b1a-8ac6-c63092ff7b5d,2026-01-19T17:47:36.524553Z,West Ashleyland,1959.42,1959.42,1
10c0086a-c143-47f3-aec4-642f7a5b34ba,2026-01-19T17:38:54.875329Z,Port Stanleyport,1209.66,1209.66,1
10c7fe2e-3d69-4205-96a4-5c8d9f72daf7,2026-01-19T17:44:13.783142Z,West Allison,707.75,707.75,1
10c96ebf-b6e7-46ed-b473-76d3aac36dce,2026-01-19T17:45:46.171419Z,Velasquezview,3390.28,3390.28,1
10ccb281-a4d4-4976-945e-322dd93c5d61,2026-01-19T17:46:19.653997Z,New Kristina,324.78,324.78,1
10cda75b-6bed-448d-8042-ea63e5293344,2026-01-19T17:39:29.207757Z,New Christianberg,820.56,820.56,1
10d0ffdf-6a9d-4f02-9cfc-8690a16f4ce9,2026-01-19T17:39:01.554774Z,Clarkmouth,6011.28,6011.28,1
10d79f2d-bd0e-48d7-9955-bea0ffe61a74,2026-01-19T17:44:34.011687Z,Hawkinsview,2087.72,2087.72,1
10d8ea91-e596-4a55-9abc-f0c18121a2cf,2026-01-19T17:39:50.814201Z,North Angelashire,3345.94,3345.94,1
10ded5e5-d092-4658-8389-9b8a430f5343,2026-01-19T17:39:02.586585Z,New Ashleyshire,4392.86,4392.86,1
10e3ecd9-5bdd-41c6-8568-877f62dce394,2026-01-19T17:47:04.388931Z,Lake Karenchester,-2369.77,-2369.77,1
10f4f830-55c5-4231-8e96-bbbf2445d957,2026-01-19T17:47:23.013786Z,North Tabithaland,1873.47,1873.47,1
10f83194-b992-4bbd-b43b-781b30aebffa,2026-01-19T17:41:24.790567Z,Lopezbury,5091.0,5091.0,1
10fc9b1c-3413-4283-a84f-d7aded9109fd,2026-01-19T17:43:56.222659Z,New Jennifertown,3488.15,3488.15,1
11098b37-f451-43a6-9516-e4664a90172b,2026-01-19T17:42:21.097398Z,Cooleyville,2418.49,2418.49,1
111b9db3-5fe0-47ba-b20a-840bea7d8136,2026-01-19T17:47:38.305659Z,East Kellyburgh,-651.48,-651.48,1
111f1859-9675-4ccb-93c5-097efe478e04,2026-01-19T17:45:23.822557Z,Markville,3670.76,3670.76,1
1124a172-d410-4a1e-b546-7d2cbdede0e1,2026-01-19T17:44:56.295205Z,Dustinmouth,2882.93,2882.93,1
1129d34a-5528-40a9-b24b-052bc751636b,2026-01-19T17:46:08.716818Z,Lake Jeffreybury,4421.51,4421.51,1
113829ba-4a7e-4fe9-8907-a8c695aeaf3e,2026-01-19T17:39:38.942679Z,South Paul,-2243.6,-2243.6,1
11396afc-1542-4f90-8405-b2ab5b25263b,2026-01-19T17:45:57.260998Z,New Hannah,1288.07,1288.07,1
113be19b-27cf-4366-bdd8-18221f872e50,2026-01-19T17:45:03.903521Z,West Selena,2947.26,2947.26,1
113f0801-f5ab-41bf-a9d6-3c8d69ca6762,2026-01-19T17:44:21.528374Z,Washingtonland,374.41,374.41,1
11563be3-c541-4b81-9b9d-dddf8050eecf,2026-01-19T17:39:55.349633Z,Rhodesview,220.87,220.87,1
11569844-b347-4a8b-aff0-51c8df80d2b8,2026-01-19T17:45:42.172273Z,Port Elizabeth,3179.2,3179.2,1
1156c8a5-fc6c-44bb-b6c2-fa20d2fd74d2,2026-01-19T17:45:15.666243Z,Keithland,3260.47,3260.47,1
11595108-57d5-422c-bedf-c1a731dbe1af,2026-01-19T17:47:58.410068Z,Lake Jasonside,906.53,906.53,1
115f31cb-a103-47d4-a692-a08bf8f2c950,2026-01-19T17:46:18.273947Z,New Tonyview,5338.58,5338.58,1
1160faef-411a-4fea-9c3e-c63493f7d9bf,2026-01-19T17:46:26.131077Z,Powellview,1785.68,1785.68,1
1162e989-d40c-4bb0-b3f2-f8c72c231c41,2026-01-19T17:44:13.924095Z,West Daisyton,2902.24,2902.24,1
1163e9cb-6b5a-497c-87f3-c56f27382c04,2026-01-19T17:48:06.108641Z,West Kristinberg,3539.37,3539.37,1
11683392-cfaa-445c-a582-7eec3ce8e28f,2026-01-19T17:42:03.824170Z,North Janet,2179.67,2179.67,1
116985c8-e3f7-47fb-9f3b-fb0c9ae3f1f1,2026-01-19T17:47:30.683949Z,East Sarah,-2582.75,-2582.75,1
116ca010-66b7-4454-a8e4-742826a73a96,2026-01-19T17:41:47.356028Z,Johnnyton,-2890.94,-2890.94,1
117893c4-60a9-4f4a-acb0-bc63f202c244,2026-01-19T17:47:37.725083Z,Lorimouth,844.25,844.25,1
1183e440-ca4f-41fb-8924-4cca99e086da,2026-01-19T17:39:37.202861Z,East Jeremy,108.42,108.42,1
1186c1d9-e408-420e-8251-7c262d5cc59c,2026-01-19T17:40:37.233755Z,New Belindaborough,4440.17,4440.17,1
1187edc2-0c32-4295-8021-85526a34bb12,2026-01-19T17:45:20.261881Z,Melaniemouth,2854.75,2854.75,1
118f55a3-b2ce-4fc0-975f-b3ed30405e11,2026-01-19T17:42:21.115846Z,West Aaronton,-2875.94,-2875.94,1
1199d424-730a-46fa-b77d-6b6211495cef,2026-01-19T17:45:11.766855Z,South Stephenshire,1879.53,1879.53,1
119d2ac9-52ad-46df-be3e-11bde2c43ae5,2026-01-19T17:45:37.349301Z,Mistyport,4912.69,4912.69,1
119e881e-8d0f-4636-8325-8ceedfacb42a,2026-01-19T17:44:18.302928Z,North Perry,999.56,999.56,1
11a1ad49-7037-47eb-885c-08a56f05c52b,2026-01-19T17:47:37.146356Z,Williamsmouth,2134.06,2134.06,1
11b26baa-4d76-460e-acaa-23d8d4106bec,2026-01-19T17:41:16.365175Z,East Joshua,6303.56,6303.56,1
11bbe479-236a-461a-bff3-2cdfa4e18e8f,2026-01-19T17:44:10.734872Z,West Josephhaven,-1573.5,-1573.5,1
11befd32-cfea-48df-b130-0455d17166f9,2026-01-19T17:46:40.090044Z,Port Davidton,3231.07,3231.07,1
11c14ead-d3ce-4859-a6b0-2a0b21f5aa6f,2026-01-19T17:39:33.417717Z,Lake Jennifer,465.17,465.17,1
11d0265f-ca9b-45c4-80e1-c6668a44e2fe,2026-01-19T17:46:03.047170Z,South Holly,-5467.03,-5467.03,1
11d1021b-15b5-4b4c-8e8a-874924e38f41,2026-01-19T17:41:26.823197Z,North Tammy,2067.03,2067.03,1
11d67efa-d07d-4e9f-9160-6b76770dfba6,2026-01-19T17:42:06.048530Z,Hughesmouth,3069.78,3069.78,1
11d85d17-5b35-4995-ba68-431c95d1f113,2026-01-19T17:40:51.377820Z,Mccormickville,3127.83,3127.83,1
11e2de2e-bd5c-4a7c-a50e-fbb5f7fe0bdd,2026-01-19T17:48:15.181565Z,New Jessicafort,2786.81,2786.81,1
11e535ac-f439-437e-ad2d-573383cf45b9,2026-01-19T17:47:21.838632Z,New Victoriaton,470.28,470.28,1
11ea0bbe-9211-42e3-8678-338d3ef4830d,2026-01-19T17:42:13.906539Z,Marioside,99.07,99.07,1
11ea8618-254e-4c69-87b6-5edb2d1e8838,2026-01-19T17:43:31.793762Z,Caldwellhaven,2778.71,2778.71,1
11ee4820-84ab-4709-8927-0e6cd067cecc,2026-01-19T17:41:38.747370Z,Thomasside,196.8,196.8,1
11ef11c8-6d59-421c-94d3-cd66441eed11,2026-01-19T17:39:06.015248Z,Jenniferport,2418.64,2418.64,1
11f86032-c58f-4368-9dde-a4f354f869a6,2026-01-19T17:47:15.413095Z,Port Robert,-1294.68,-1294.68,1
120080dd-f75a-47cc-a3e7-a9fe03c17a8c,2026-01-19T17:45:26.781649Z,Harrisonport,3492.26,3492.26,1
1200ce68-9df0-4856-9e87-95f74a8d77bb,2026-01-19T17:46:38.175237Z,North Jennifer,6091.89,6091.89,1
1202a1f3-a017-46bf-bf70-e726a8539c00,2026-01-19T17:44:55.255696Z,Lewisland,-5060.61,-5060.61,1
120b84df-3603-485e-b32b-9fdef8f42738,2026-01-19T17:39:45.904114Z,Christopherborough,2480.96,2480.96,1
120e5806-b7e5-4a44-ba50-b3b2758b6501,2026-01-19T17:48:04.262356Z,Rebeccaland,902.9,902.9,1
121c3cde-fdd8-4790-89ca-95560028e2df,2026-01-19T17:47:29.926536Z,Port Brookeland,1309.57,1309.57,1
121e325f-f6e2-497a-a4bf-d98e526f2928,2026-01-19T17:46:27.386839Z,West Austinland,1587.64,1587.64,1
121ed006-385d-4d1e-8d3e-b3dd2aa73d52,2026-01-19T17:41:36.110631Z,West Taraton,-79.12,-79.12,1
1225a729-e3c0-4e17-ab3d-db85983c64d1,2026-01-19T17:43:23.907265Z,New Steven,3395.91,3395.91,1
1227d52b-416c-4a55-aea0-1c00ed094511,2026-01-19T17:39:04.793970Z,Wellsside,-3709.54,-3709.54,1
122afce0-f356-462f-8965-cfdec2459cc3,2026-01-19T17:44:24.722758Z,Hamiltonmouth,135.45,135.45,1
1230fe32-91ed-4db2-9afb-acf9099c47d4,2026-01-19T17:43:29.938583Z,Alexandrachester,2954.26,2954.26,1
12388a57-6086-4a89-a76a-af9fe915553b,2026-01-19T17:43:34.465815Z,Samuelton,2723.93,2723.93,1
12413d37-9adf-446a-a345-c68bd463f721,2026-01-19T17:45:42.608043Z,Port Craighaven,4946.34,4946.34,1
1244fa90-fb1f-47fa-acec-a0455f767712,2026-01-19T17:40:39.776817Z,Michaelstad,1212.49,1212.49,1
1245000a-4014-424c-891c-2357e0ae12c6,2026-01-19T17:38:54.428016Z,Drakebury,2370.19,2370.19,1
124610da-7ad9-401c-a11b-1eaae2cafc2f,2026-01-19T17:47:45.731704Z,Zamoraton,6294.42,6294.42,1
12471826-1ebe-4abc-a542-3014829dc5ae,2026-01-19T17:41:26.677249Z,Lake Laurenville,1947.42,1947.42,1
1247c587-98c0-4b1c-9fb3-1b1162f16f27,2026-01-19T17:45:56.196842Z,Davisstad,-2612.56,-2612.56,1
125b4b84-ca47-48ef-85f4-fbae5fc44570,2026-01-19T17:47:14.745956Z,East Dianahaven,-128.09,-128.09,1
125bb23e-a391-4bf3-9c8b-64f4044d3d9c,2026-01-19T17:47:45.449123Z,West Russell,3713.88,3713.88,1
126067bd-50a9-46f6-a1a5-60571cf2d616,2026-01-19T17:47:18.145353Z,North Brian,1776.23,1776.23,1
1264d610-21cf-47b5-a933-4d0a63f8a1d3,2026-01-19T17:45:49.916713Z,Moralesborough,3281.75,3281.75,1
127574ed-d22a-43d4-bf80-4974465973c2,2026-01-19T17:40:12.918261Z,Stewartburgh,3851.66,3851.66,1
127ebe68-31f7-486a-88d0-c0844cd0d84c,2026-01-19T17:42:49.021254Z,South Ashleychester,-1485.55,-1485.55,1
1291052c-d79a-477b-bd39-c3567b813f77,2026-01-19T17:42:06.289397Z,Stephaniestad,3933.67,3933.67,1
12987de2-b0e8-43be-8906-f631eeff30f3,2026-01-19T17:40:04.073628Z,Michellefort,2040.89,2040.89,1
129affde-6196-4045-b6a4-9216d4f139cf,2026-01-19T17:40:08.664996Z,Melvinton,-2887.97,-2887.97,1
12aa1a46-469b-4359-b879-3dca9c36f5aa,2026-01-19T17:40:45.754250Z,South Stephanietown,916.59,916.59,1
12b3df77-ac9e-4ae7-934a-bb92f391b3ab,2026-01-19T17:45:19.889010Z,Alanview,2068.27,2068.27,1
12b66138-6622-41ee-91c9-d45242318a12,2026-01-19T17:42:31.969813Z,South Susan,-2789.68,-2789.68,1
12b9a571-6b0a-406b-8b68-95218a45b2e1,2026-01-19T17:41:17.451587Z,South Staceyfurt,4672.48,4672.48,1
12bcd781-710c-45d0-a6be-57dc9bcd641c,2026-01-19T17:44:07.535039Z,North Michelle,-2185.6,-2185.6,1
12be99e3-c6a7-40a4-856d-052ad7d03193,2026-01-19T17:45:01.316451Z,West Donna,-2305.92,-2305.92,1
12cac6ab-74f1-43d1-a65c-39c3b614a8cb,2026-01-19T17:45:54.989875Z,Brianchester,3027.01,3027.01,1
12cb3b34-499e-4f0d-834d-7c7fb2efca61,2026-01-19T17:39:24.158364Z,Lynchchester,1480.04,1480.04,1
12ccab80-888d-4d42-8000-82938e30691f,2026-01-19T17:48:02.193016Z,North Dennis,2866.1,2866.1,1
12df0a3e-d59f-457b-87a5-f2ba77f34d61,2026-01-19T17:39:00.673680Z,New Elizabethhaven,1554.71,1554.71,1
12e03a78-0a34-4818-bd1c-615aa0af7940,2026-01-19T17:43:20.592641Z,West Jesus,-1546.66,-1546.66,1
12e323bb-a1c1-465b-a655-9b1112366f4d,2026-01-19T17:45:27.296686Z,North Jennifer,2281.0,2281.0,1
12efa953-f67f-47ee-bf33-2ab6d287f0b3,2026-01-19T17:46:01.854741Z,Lake Lauren,2308.09,2308.09,1
12f3e71f-9bb7-4199-9c24-2552c8962cef,2026-01-19T17:46:53.880786Z,Williamland,2491.65,2491.65,1
12f6b296-9fe2-41f5-aa01-2f4597db4769,2026-01-19T17:45:07.400832Z,Albertshire,-4078.65,-4078.65,1
13154f9f-c04f-459f-9e70-59825c85716a,2026-01-19T17:39:06.228513Z,East Dana,531.49,531.49,1
1318888f-2c63-489f-b001-d9bc27eb8073,2026-01-19T17:42:58.790898Z,Dianamouth,1349.87,1349.87,1
132066da-4363-4927-a88f-4422ea6ee93c,2026-01-19T17:47:16.275659Z,Fordborough,85.99,85.99,1
132296d4-5516-4687-a92d-e81941379d10,2026-01-19T17:45:17.463813Z,Port Debra,-1908.22,-1908.22,1
132c6358-8b25-486a-8c80-3522c07cb2f1,2026-01-19T17:46:57.422655Z,Michaelshire,1173.7,1173.7,1
132f585e-1ad1-41cc-bb58-74530aca1ee9,2026-01-19T17:45:58.052686Z,Lake Sandra,1927.09,1927.09,1
1331fa20-3b9c-4f87-9172-59f1ded7bc2a,2026-01-19T17:39:42.475080Z,Butlermouth,-2901.12,-2901.12,1
133ed64a-e592-47ca-a3ac-707afc915e17,2026-01-19T17:47:14.569241Z,Petersonton,269.84,269.84,1
1344dbb3-28ec-4670-a920-df7de9d1b567,2026-01-19T17:41:58.561503Z,North Whitney,350.42,350.42,1
1345c0ed-7ac5-4d7e-9e63-f08f2c65daf2,2026-01-19T17:47:15.162903Z,North William,2332.57,2332.57,1
134ba24f-5de2-4fa8-bdae-3f87776e550b,2026-01-19T17:39:48.765662Z,South Jenniferport,2161.48,2161.48,1
13503a13-c30a-486a-ab76-f79695786d0b,2026-01-19T17:47:40.409871Z,West Jennifer,947.66,947.66,1
13507706-1789-49ec-981f-93dd18beb96f,2026-01-19T17:42:20.998136Z,Port Kevin,1717.35,1717.35,1
13580818-dc9c-4378-a23a-67b60b29f5c7,2026-01-19T17:39:00.823007Z,South Joshuaville,3318.19,3318.19,1
13602175-f00c-4641-af8f-61416b8c8534,2026-01-19T17:40:26.166577Z,Eriktown,518.56,518.56,1
1366d2a4-935d-41b2-a312-a0c56ce81000,2026-01-19T17:42:04.276321Z,Robertschester,1151.67,1151.67,1
13722740-6239-49f7-8b93-ba8383b8de47,2026-01-19T17:46:50.846570Z,North Morganside,1505.73,1505.73,1
137a9105-2c91-4228-8664-f746d21ed6a5,2026-01-19T17:47:27.231763Z,East Kathleen,491.43,491.43,1
1384244d-4553-4d5f-ac01-e29c6d4092ab,2026-01-19T17:46:59.718472Z,East Wesleyport,340.97,340.97,1
138d2544-f602-4d8a-b1bd-3372fb064179,2026-01-19T17:46:31.634681Z,Port Daltonmouth,-2953.38,-2953.38,1
138dabb9-50f0-4ccd-8eb7-0f90799b0d0c,2026-01-19T17:45:14.942418Z,Carlmouth,2981.65,2981.65,1
1391c992-3a70-4bd0-9545-826ae8691a9a,2026-01-19T17:47:46.680799Z,Kristinborough,707.64,707.64,1
1396ab94-e174-4148-8e7e-3d1015ee41fe,2026-01-19T17:46:51.244842Z,Davisborough,1722.1,1722.1,1
13980827-7ef0-42d9-9e79-17eb86159c3e,2026-01-19T17:42:37.523547Z,West Cindy,2054.06,2054.06,1
1399c917-61ff-4015-8e5d-1c7e37e1c00c,2026-01-19T17:43:23.761793Z,New Samanthaburgh,-3574.79,-3574.79,1
13a1c84a-6056-48e1-8785-fcb456c519b6,2026-01-19T17:46:12.903912Z,North Ryanside,1233.57,1233.57,1
13b4c78e-8a99-46fe-a37f-37f5f5736613,2026-01-19T17:44:29.960750Z,Jessicaview,1640.2,1640.2,1
13bc0855-8730-4b61-a4dd-55b0aaf1603a,2026-01-19T17:45:31.494121Z,Port Phyllisfort,3018.17,3018.17,1
13bfe6da-6eec-4503-ab73-c4e29959f504,2026-01-19T17:46:05.864876Z,Jeremyfurt,2909.1,2909.1,1
13c57b9f-b127-4c4a-a7d3-60f3525bab4a,2026-01-19T17:46:03.960267Z,Port Danaview,4274.18,4274.18,1
13cb4712-157c-4f76-b81e-113d68a00bb1,2026-01-19T17:44:59.300391Z,Kennethland,2517.43,2517.43,1
13d7f033-a3b7-4604-a4c6-53dc0241ca1b,2026-01-19T17:45:31.109280Z,Landrymouth,-1683.27,-1683.27,1
13dfb3a7-6337-421c-bc49-c4e55a14a52b,2026-01-19T17:47:57.059714Z,Ingramshire,1358.26,1358.26,1
13e06554-096c-491b-a45d-fd86f0dc70a8,2026-01-19T17:42:22.658188Z,Anthonytown,2588.78,2588.78,1
13e44909-ce28-4f74-a71a-f6ae48aae9b6,2026-01-19T17:39:05.536345Z,East Mistytown,4245.98,4245.98,1
13e5237c-808c-4cf6-8f46-6b98d43ff9c0,2026-01-19T17:46:11.533562Z,New Taylor,3664.85,3664.85,1
13e63e00-4f73-44c6-846a-53733d248f36,2026-01-19T17:44:29.768467Z,Robertsmouth,1113.7,1113.7,1
13e8fef4-5093-46e1-8d44-34e4ddad50c4,2026-01-19T17:45:10.168708Z,New Zachary,305.04,305.04,1
14011688-aac7-4f0e-9912-b04432676f8c,2026-01-19T17:45:27.934696Z,Fordport,2884.83,2884.83,1
1404d69f-6fa1-4f40-82d1-1dc02da84a7d,2026-01-19T17:46:21.888621Z,Perrystad,-296.76,-296.76,1
1412ee08-b9d8-4d56-a6c2-29a3ec8f908f,2026-01-19T17:42:49.197450Z,Fosterview,-1276.48,-1276.48,1
1413e5b5-2c98-4472-80bd-23302e661317,2026-01-19T17:46:32.033165Z,Richardsonside,3297.73,3297.73,1
1416d337-e353-4428-87cf-b24cbb2557ad,2026-01-19T17:47:53.179689Z,North Shelleyside,5261.95,5261.95,1
141f37ad-56c9-495f-b4cc-325c374cf34f,2026-01-19T17:45:07.231279Z,Brownshire,-3228.4,-3228.4,1
14242149-a700-40ce-8e36-6ca879645e46,2026-01-19T17:42:22.567032Z,Lake Michaelstad,-3403.48,-3403.48,1
1424a81a-83bc-4bb0-8cf4-d4eda240cbf4,2026-01-19T17:47:14.194239Z,Port Patricia,2886.13,2886.13,1
143316f6-46d3-4ed7-a454-2283aa00d2ef,2026-01-19T17:47:15.418406Z,Millerside,442.87,442.87,1
1436c637-de38-45bb-bbd8-b898468f9629,2026-01-19T17:46:31.551902Z,Port Andrewborough,1913.79,1913.79,1
1439a00d-6fcc-499f-a604-544acde229e7,2026-01-19T17:47:57.420963Z,West Jordanmouth,1747.2,1747.2,1
144c1910-b6c2-4409-8b51-18508ef65f10,2026-01-19T17:45:11.214175Z,East Lisaburgh,2544.28,2544.28,1
144c5d5e-f3f8-4bbc-82b9-fc49ca16067d,2026-01-19T17:39:47.935136Z,Estradashire,781.1,781.1,1
144c7447-91db-48d7-8ca0-92db3d3636b7,2026-01-19T17:47:54.213225Z,West Brian,4849.37,4849.37,1
14562fac-d75e-4f29-bfa5-9ed5cb418ed7,2026-01-19T17:43:54.832871Z,North David,4960.33,4960.33,1
1458b505-3a0d-4041-a0f1-a3a170d7f109,2026-01-19T17:39:08.250562Z,Lake Jesus,469.56,469.56,1
14616fba-d3cf-4fb2-b50f-92b7b3a481a8,2026-01-19T17:43:41.399679Z,Port Ginamouth,-2820.2,-2820.2,1
1464cdac-6f2f-4b94-9116-a59ffe5e3de4,2026-01-19T17:46:26.787580Z,West Bobbyfort,2367.07,2367.07,1
14758329-8731-4304-a9f1-31dd4110f6a3,2026-01-19T17:46:24.702453Z,Webermouth,3982.1,3982.1,1
1477c347-218a-4d29-86a7-c5e81a7a65d4,2026-01-19T17:47:58.206679Z,East Susan,-278.86,-278.86,1
14784af8-49d9-4bc2-96cb-2630451545c5,2026-01-19T17:43:32.113408Z,Lake Corey,2349.4,2349.4,1
147aadb4-94ee-4bb4-91ff-076d87016ef5,2026-01-19T17:42:37.386973Z,Port Jonathan,7193.79,7193.79,1
148024b3-e526-4c85-8067-2acfb69b2861,2026-01-19T17:44:54.458924Z,Port Lisa,1811.92,1811.92,1
148c95da-70d6-49fe-9cf8-5c624d90bcdc,2026-01-19T17:46:56.044150Z,Cruzfort,5252.52,5252.52,1
14a1873d-bdee-4fdb-a3b1-375f32c59f06,2026-01-19T17:39:00.990061Z,Port Lisa,1243.96,1243.96,1
14a42ab8-c1c1-4fc1-9f10-f8bce4ec4687,2026-01-19T17:45:34.323654Z,Lake Debra,2698.0,2698.0,1
14b24009-3f0e-43a4-b346-6566d36983e1,2026-01-19T17:46:48.312843Z,Paulberg,-2302.67,-2302.67,1
14bc7985-32cb-4dbf-98ce-81a081a0c801,2026-01-19T17:45:53.418569Z,Johnborough,1930.66,1930.66,1
14ca20a3-da88-4b81-9bfb-761b7c30c246,2026-01-19T17:47:13.809712Z,Adamshire,-4485.66,-4485.66,1
14cb534c-9c39-4433-b958-b61a1b2a7183,2026-01-19T17:48:14.472177Z,East Melissa,1963.1,1963.1,1
14cdd9c2-6513-459d-a7e4-05067bf1f810,2026-01-19T17:44:29.740129Z,Millsmouth,5252.3,5252.3,1
14ce62ac-da6a-4a99-958a-d3a34b3495c3,2026-01-19T17:40:11.734562Z,Devonside,3033.88,3033.88,1
14dd4742-faea-431b-aa36-1859dbe7ea91,2026-01-19T17:46:08.791909Z,Charleston,-2421.59,-2421.59,1
14dfcce4-87a9-409a-8a20-d58abde18008,2026-01-19T17:48:09.664978Z,East Kent,3269.71,3269.71,1
14e2ad3b-5b75-4d6c-a7fc-73f34f3e959d,2026-01-19T17:43:49.796236Z,Kimfort,3475.57,3475.57,1
14e5eca8-be9f-4163-a062-d52237518d46,2026-01-19T17:46:13.908348Z,Shortfurt,2005.75,2005.75,1
14ec6a42-2963-4b83-a5b8-3105576b59ce,2026-01-19T17:41:01.231732Z,Robertsville,3204.0,3204.0,1
14ed1541-a803-49b8-80e2-fc763f3333cf,2026-01-19T17:41:27.096971Z,Port Omarville,1688.71,1688.71,1
14edd79e-9108-4024-ae21-0c16321763a4,2026-01-19T17:47:50.050611Z,Jerrymouth,1717.45,1717.45,1
14efe18f-474d-4cad-b649-a10da245dcbb,2026-01-19T17:39:10.945493Z,North Travis,2217.75,2217.75,1
14f3bc45-2a96-4d90-918c-1c2ebaf99ba6,2026-01-19T17:46:10.915919Z,Shawnstad,598.97,598.97,1
14f49a7e-17f8-4180-b59a-9be8d434de12,2026-01-19T17:46:56.596286Z,Mendezton,209.5,209.5,1
